dolphin_id,dolphin_id,,dolphin_id_old_key,dolphin_id,dryad_id
58,BIS,,,,
678,URP,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
83,BRE,,,,
287,HII,,,,
550,REA,,,,
531,PUC,,,,
509,POI,,,,
83,BRE,,,,
368,LAN,,,,
487,PEG,,,,
288,HKI,,,,
453,NIB,,,,
341,JSE,,,,
39,BAR,,,,
56,BIG,,,,
232,FRE,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
557,RID,,,,
34,BAD,,,,
173,DID,,,,
531,PUC,,,,
683,VBE,,,,
609,SMO,,,,
630,SUR,,,,
371,LAU,,,,
136,COO,,,,
487,PEG,,,,
341,JSE,,,,
215,FAT,,,,
674,UHF,,,,
338,JOY,,,,
595,SKF,,,,
622,SQU,,,,
409,MIN,,,,
39,BAR,,,,
56,BIG,,,,
370,LAT,,,,
442,MYR,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
557,RID,,,,
34,BAD,,,,
269,GRI,,,,
301,HUL,,,,
587,SHC,,,,
80,BOM,,,,
163,DAL,,,,
556,RIC,,,,
284,HHD,,,,
436,MUN,,,,
463,NUD,,,,
168,DCR,,,,
596,SKI,,,,
79,BOL,,,,
109,CEB,,,,
170,DEE,,,,
537,QUA,,,,
324,JFR,,,,
454,NIC,,,,
253,GHA,,,,
173,DID,,,,
371,LAU,,,,
390,LUC,,,,
378,LIC,,,,
59,BJA,,,,
37,BAM,,,,
95,BUM,,,,
678,URP,,,,
158,CYR,,,,
234,FRL,,,,
103,CAB,,,,
259,GMP,,,,
622,SQU,,,,
487,PEG,,,,
342,JUD,,,,
587,SHC,,,,
595,SKF,,,,
39,BAR,,,,
729,WYL,,,,
454,NIC,,,,
577,SBO,,,,
288,HKI,,,,
59,BJA,,,,
436,MUN,,,,
37,BAM,,,,
95,BUM,,,,
531,PUC,,,,
630,SUR,,,,
494,PIC,,,,
587,SHC,,,,
587,SHC,,,,
622,SQU,,,,
215,FAT,,,,
105,CAP,,,,
380,LIN,,,,
173,DID,,,,
737,ZIP,,,,
136,COO,,,,
677,URC,,,,
421,MOU,,,,
281,HED,,,,
674,UHF,,,,
647,TER,,,,
738,ZOE,,,,
103,CAB,,,,
526,PSU,,,,
324,JFR,,,,
487,PEG,,,,
587,SHC,,,,
307,IND,,,,
147,CRV,,,,
368,LAN,,,,
201,EED,,,,
461,NOG,,,,
114,CHE,,,,
171,DEM,,,,
678,URP,,,,
588,SHK,,,,
59,BJA,,,,
37,BAM,,,,
79,BOL,,,,
256,GHO,,,,
454,NIC,,,,
511,PON,,,,
596,SKI,,,,
79,BOL,,,,
109,CEB,,,,
170,DEE,,,,
324,JFR,,,,
454,NIC,,,,
173,DID,,,,
453,NIB,,,,
677,URC,,,,
281,HED,,,,
537,QUA,,,,
647,TER,,,,
481,PAS,,,,
56,BIG,,,,
232,FRE,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
557,RID,,,,
34,BAD,,,,
454,NIC,,,,
577,SBO,,,,
426,MRS,,,,
531,PUC,,,,
390,LUC,,,,
136,COO,,,,
371,LAU,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
83,BRE,,,,
324,JFR,,,,
630,SUR,,,,
253,GHA,,,,
37,BAM,,,,
95,BUM,,,,
25,ARN,,,,
578,SCA,,,,
324,JFR,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
83,BRE,,,,
622,SQU,,,,
215,FAT,,,,
487,PEG,,,,
533,PUS,,,,
126,CLU,,,,
390,LUC,,,,
609,SMO,,,,
577,SBO,,,,
288,HKI,,,,
220,FID,,,,
8,ALG,,,,
18,ANV,,,,
423,MRA,,,,
563,RNG,,,,
650,TIG,,,,
304,IBX,,,,
677,URC,,,,
341,JSE,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
494,PIC,,,,
426,MRS,,,,
188,DRL,,,,
290,HMM,,,,
732,YOB,,,,
192,DUN,,,,
164,DAN,,,,
399,MED,,,,
565,ROU,,,,
351,KER,,,,
544,RAS,,,,
618,SPF,,,,
272,GTL,,,,
63,BLI,,,,
338,JOY,,,,
378,LIC,,,,
737,ZIP,,,,
409,MIN,,,,
56,BIG,,,,
232,FRE,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
83,BRE,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
421,MOU,,,,
426,MRS,,,,
288,HKI,,,,
368,LAN,,,,
494,PIC,,,,
595,SKF,,,,
215,FAT,,,,
609,SMO,,,,
435,MUM,,,,
577,SBO,,,,
285,HIB,,,,
173,DID,,,,
95,BUM,,,,
37,BAM,,,,
495,PIK,,,,
370,LAT,,,,
442,MYR,,,,
686,VEE,,,,
725,WOW,,,,
34,BAD,,,,
269,GRI,,,,
449,NEN,,,,
351,KER,,,,
544,RAS,,,,
618,SPF,,,,
272,GTL,,,,
173,DID,,,,
253,GHA,,,,
63,BLI,,,,
699,WAN,,,,
563,RNG,,,,
650,TIG,,,,
304,IBX,,,,
136,COO,,,,
487,PEG,,,,
494,PIC,,,,
474,ORB,,,,
183,DOM,,,,
217,FCN,,,,
414,MNK,,,,
94,BUL,,,,
136,COO,,,,
368,LAN,,,,
494,PIC,,,,
595,SKF,,,,
737,ZIP,,,,
531,PUC,,,,
409,MIN,,,,
596,SKI,,,,
79,BOL,,,,
170,DEE,,,,
454,NIC,,,,
63,BLI,,,,
704,WED,,,,
421,MOU,,,,
193,DUR,,,,
378,LIC,,,,
487,PEG,,,,
173,DID,,,,
215,FAT,,,,
622,SQU,,,,
223,FLI,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
83,BRE,,,,
56,BIG,,,,
232,FRE,,,,
557,RID,,,,
39,BAR,,,,
678,URP,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
481,PAS,,,,
136,COO,,,,
537,QUA,,,,
609,SMO,,,,
368,LAN,,,,
341,JSE,,,,
187,DRI,,,,
171,DEM,,,,
617,SPE,,,,
609,SMO,,,,
368,LAN,,,,
161,DAG,,,,
380,LIN,,,,
235,FRN,,,,
406,MGL,,,,
467,OCT,,,,
355,KLA,,,,
647,TER,,,,
363,KRO,,,,
511,PON,,,,
419,MOG,,,,
596,SKI,,,,
79,BOL,,,,
179,DNG,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
537,QUA,,,,
407,MID,,,,
278,HAR,,,,
462,NOO,,,,
724,WOR,,,,
601,SLI,,,,
307,IND,,,,
677,URC,,,,
281,HED,,,,
461,NOG,,,,
421,MOU,,,,
324,JFR,,,,
223,FLI,,,,
737,ZIP,,,,
622,SQU,,,,
390,LUC,,,,
215,FAT,,,,
674,UHF,,,,
378,LIC,,,,
487,PEG,,,,
595,SKF,,,,
454,NIC,,,,
531,PUC,,,,
630,SUR,,,,
494,PIC,,,,
171,DEM,,,,
601,SLI,,,,
306,IMP,,,,
419,MOG,,,,
79,BOL,,,,
264,GRA,,,,
138,COR,,,,
435,MUM,,,,
131,COD,,,,
700,WAR,,,,
17,ANT,,,,
664,TSU,,,,
724,WOR,,,,
226,FNT,,,,
677,URC,,,,
281,HED,,,,
438,MUS,,,,
56,BIG,,,,
324,JFR,,,,
630,SUR,,,,
378,LIC,,,,
595,SKF,,,,
587,SHC,,,,
577,SBO,,,,
253,GHA,,,,
436,MUN,,,,
136,COO,,,,
677,URC,,,,
281,HED,,,,
288,HKI,,,,
438,MUS,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
12,AMA,,,,
454,NIC,,,,
609,SMO,,,,
494,PIC,,,,
685,VEC,,,,
589,SHL,,,,
367,KYD,,,,
494,PIC,,,,
454,NIC,,,,
531,PUC,,,,
324,JFR,,,,
630,SUR,,,,
669,TUN,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
351,KER,,,,
544,RAS,,,,
12,AMA,,,,
290,HMM,,,,
704,WED,,,,
634,SYL,,,,
143,CRC,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
281,HED,,,,
587,SHC,,,,
454,NIC,,,,
531,PUC,,,,
630,SUR,,,,
622,SQU,,,,
487,PEG,,,,
288,HKI,,,,
83,BRE,,,,
552,REP,,,,
202,EFT,,,,
669,TUN,,,,
543,RAP,,,,
240,FUF,,,,
510,POL,,,,
453,NIB,,,,
173,DID,,,,
338,JOY,,,,
595,SKF,,,,
494,PIC,,,,
378,LIC,,,,
622,SQU,,,,
487,PEG,,,,
677,URC,,,,
341,JSE,,,,
199,EDG,,,,
287,HII,,,,
509,POI,,,,
550,REA,,,,
215,FAT,,,,
674,UHF,,,,
223,FLI,,,,
88,BSS,,,,
552,REP,,,,
669,TUN,,,,
543,RAP,,,,
83,BRE,,,,
367,KYD,,,,
83,BRE,,,,
669,TUN,,,,
543,RAP,,,,
18,ANV,,,,
351,KER,,,,
544,RAS,,,,
290,HMM,,,,
552,REP,,,,
577,SBO,,,,
288,HKI,,,,
436,MUN,,,,
511,PON,,,,
419,MOG,,,,
596,SKI,,,,
79,BOL,,,,
481,PAS,,,,
170,DEE,,,,
537,QUA,,,,
407,MID,,,,
109,CEB,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
341,JSE,,,,
614,SOG,,,,
674,UHF,,,,
454,NIC,,,,
531,PUC,,,,
704,WED,,,,
371,LAU,,,,
55,BIF,,,,
622,SQU,,,,
737,ZIP,,,,
193,DUR,,,,
223,FLI,,,,
173,DID,,,,
253,GHA,,,,
287,HII,,,,
39,BAR,,,,
550,REA,,,,
56,BIG,,,,
232,FRE,,,,
509,POI,,,,
696,WAB,,,,
519,PRI,,,,
446,NAT,,,,
557,RID,,,,
617,SPE,,,,
338,JOY,,,,
353,KIT,,,,
307,IND,,,,
215,FAT,,,,
324,JFR,,,,
494,PIC,,,,
552,REP,,,,
669,TUN,,,,
58,BIS,,,,
526,PSU,,,,
456,NIP,,,,
661,TRY,,,,
382,LIT,,,,
421,MOU,,,,
125,CLO,,,,
510,POL,,,,
90,BTS,,,,
445,NAP,,,,
543,RAP,,,,
550,REA,,,,
531,PUC,,,,
509,POI,,,,
438,MUS,,,,
324,JFR,,,,
674,UHF,,,,
223,FLI,,,,
737,ZIP,,,,
55,BIF,,,,
390,LUC,,,,
281,HED,,,,
543,RAP,,,,
366,KWI,,,,
202,EFT,,,,
630,SUR,,,,
199,EDG,,,,
353,KIT,,,,
617,SPE,,,,
307,IND,,,,
530,PUB,,,,
259,GMP,,,,
550,REA,,,,
661,TRY,,,,
34,BAD,,,,
680,UVE,,,,
240,FUF,,,,
243,GAB,,,,
125,CLO,,,,
191,DUC,,,,
510,POL,,,,
127,CLV,,,,
445,NAP,,,,
380,LIN,,,,
29,ASH,,,,
194,DWE,,,,
171,DEM,,,,
58,BIS,,,,
202,EFT,,,,
543,RAP,,,,
378,LIC,,,,
366,KWI,,,,
661,TRY,,,,
293,HOR,,,,
552,REP,,,,
667,TUK,,,,
240,FUF,,,,
677,URC,,,,
243,GAB,,,,
191,DUC,,,,
510,POL,,,,
90,BTS,,,,
526,PSU,,,,
453,NIB,,,,
614,SOG,,,,
585,SEV,,,,
607,SME,,,,
131,COD,,,,
61,BLB,,,,
160,CZA,,,,
265,GRB,,,,
287,HII,,,,
509,POI,,,,
677,URC,,,,
96,BUS,,,,
58,BIS,,,,
552,REP,,,,
543,RAP,,,,
597,SKR,,,,
668,TUL,,,,
390,LUC,,,,
677,URC,,,,
18,ANV,,,,
351,KER,,,,
544,RAS,,,,
618,SPF,,,,
188,DRL,,,,
290,HMM,,,,
171,DEM,,,,
526,PSU,,,,
323,JEL,,,,
438,MUS,,,,
635,TAF,,,,
266,GRC,,,,
330,JLT,,,,
194,DWE,,,,
572,SAS,,,,
214,FAR,,,,
366,KWI,,,,
655,TOL,,,,
264,GRA,,,,
484,PCT,,,,
24,ARI,,,,
604,SLT,,,,
119,CHT,,,,
628,SUM,,,,
523,PSI,,,,
698,WAM,,,,
17,ANT,,,,
585,SEV,,,,
607,SME,,,,
597,SKR,,,,
567,RSH,,,,
668,TUL,,,,
163,DAL,,,,
201,EED,,,,
734,ZEN,,,,
138,COR,,,,
171,DEM,,,,
353,KIT,,,,
617,SPE,,,,
307,IND,,,,
587,SHC,,,,
296,HRA,,,,
628,SUM,,,,
325,JIG,,,,
96,BUS,,,,
597,SKR,,,,
668,TUL,,,,
23,ARG,,,,
698,WAM,,,,
60,BKR,,,,
562,RMB,,,,
122,CLA,,,,
335,JNI,,,,
130,COC,,,,
458,NIT,,,,
700,WAR,,,,
462,NOO,,,,
724,WOR,,,,
317,JAS,,,,
280,HBB,,,,
41,BAY,,,,
722,WOM,,,,
288,HKI,,,,
366,KWI,,,,
674,UHF,,,,
324,JFR,,,,
454,NIC,,,,
531,PUC,,,,
494,PIC,,,,
59,BJA,,,,
634,SYL,,,,
436,MUN,,,,
37,BAM,,,,
95,BUM,,,,
143,CRC,,,,
588,SHK,,,,
338,JOY,,,,
512,POO,,,,
136,COO,,,,
609,SMO,,,,
487,PEG,,,,
199,EDG,,,,
587,SHC,,,,
487,PEG,,,,
622,SQU,,,,
378,LIC,,,,
454,NIC,,,,
531,PUC,,,,
494,PIC,,,,
338,JOY,,,,
88,BSS,,,,
173,DID,,,,
704,WED,,,,
382,LIT,,,,
622,SQU,,,,
215,FAT,,,,
704,WED,,,,
487,PEG,,,,
606,SMB,,,,
117,CHM,,,,
628,SUM,,,,
454,NIC,,,,
512,POO,,,,
655,TOL,,,,
609,SMO,,,,
368,LAN,,,,
484,PCT,,,,
284,HHD,,,,
341,JSE,,,,
494,PIC,,,,
199,EDG,,,,
142,CRA,,,,
296,HRA,,,,
713,WIF,,,,
206,EQU,,,,
235,FRN,,,,
406,MGL,,,,
467,OCT,,,,
579,SCH,,,,
355,KLA,,,,
424,MRL,,,,
260,GNA,,,,
600,SLD,,,,
693,VOR,,,,
254,GHE,,,,
119,CHT,,,,
61,BLB,,,,
512,POO,,,,
655,TOL,,,,
284,HHD,,,,
317,JAS,,,,
102,BYT,,,,
278,HAR,,,,
270,GRU,,,,
630,SUR,,,,
454,NIC,,,,
531,PUC,,,,
494,PIC,,,,
587,SHC,,,,
219,FEA,,,,
70,BLY,,,,
194,DWE,,,,
36,BAK,,,,
105,CAP,,,,
161,DAG,,,,
606,SMB,,,,
380,LIN,,,,
29,ASH,,,,
313,JAG,,,,
117,CHM,,,,
325,JIG,,,,
471,OME,,,,
61,BLB,,,,
80,BOM,,,,
567,RSH,,,,
677,URC,,,,
317,JAS,,,,
698,WAM,,,,
96,BUS,,,,
58,BIS,,,,
304,IBX,,,,
102,BYT,,,,
597,SKR,,,,
280,HBB,,,,
286,HIC,,,,
266,GRC,,,,
722,WOM,,,,
24,ARI,,,,
604,SLT,,,,
119,CHT,,,,
239,FTP,,,,
425,MRR,,,,
262,GOD,,,,
697,WAC,,,,
426,MRS,,,,
572,SAS,,,,
12,AMA,,,,
589,SHL,,,,
609,SMO,,,,
136,COO,,,,
109,CEB,,,,
199,EDG,,,,
435,MUM,,,,
147,CRV,,,,
285,HIB,,,,
278,HAR,,,,
138,COR,,,,
462,NOO,,,,
264,GRA,,,,
530,PUB,,,,
683,VBE,,,,
543,RAP,,,,
338,JOY,,,,
595,SKF,,,,
324,JFR,,,,
378,LIC,,,,
622,SQU,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
681,VAM,,,,
199,EDG,,,,
378,LIC,,,,
531,PUC,,,,
494,PIC,,,,
136,COO,,,,
341,JSE,,,,
704,WED,,,,
59,BJA,,,,
37,BAM,,,,
630,SUR,,,,
131,COD,,,,
278,HAR,,,,
638,TAM,,,,
635,TAF,,,,
173,DID,,,,
143,CRC,,,,
588,SHK,,,,
634,SYL,,,,
105,CAP,,,,
161,DAG,,,,
606,SMB,,,,
70,BLY,,,,
380,LIN,,,,
29,ASH,,,,
194,DWE,,,,
36,BAK,,,,
426,MRS,,,,
599,SKW,,,,
578,SCA,,,,
436,MUN,,,,
661,TRY,,,,
147,CRV,,,,
259,GMP,,,,
41,BAY,,,,
672,TYP,,,,
135,COM,,,,
326,JIM,,,,
505,PLU,,,,
716,WLL,,,,
622,SQU,,,,
253,GHA,,,,
487,PEG,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
681,VAM,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
577,SBO,,,,
587,SHC,,,,
317,JAS,,,,
131,COD,,,,
169,DEB,,,,
135,COM,,,,
611,SMU,,,,
257,GIG,,,,
421,MOU,,,,
599,SKW,,,,
234,FRL,,,,
298,HRS,,,,
719,WNG,,,,
109,CEB,,,,
407,MID,,,,
596,SKI,,,,
79,BOL,,,,
215,FAT,,,,
537,QUA,,,,
170,DEE,,,,
324,JFR,,,,
341,JSE,,,,
577,SBO,,,,
531,PUC,,,,
494,PIC,,,,
131,COD,,,,
278,HAR,,,,
630,SUR,,,,
454,NIC,,,,
338,JOY,,,,
677,URC,,,,
587,SHC,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
681,VAM,,,,
595,SKF,,,,
105,CAP,,,,
161,DAG,,,,
380,LIN,,,,
29,ASH,,,,
194,DWE,,,,
572,SAS,,,,
185,DOZ,,,,
512,POO,,,,
609,SMO,,,,
353,KIT,,,,
722,WOM,,,,
462,NOO,,,,
601,SLI,,,,
419,MOG,,,,
170,DEE,,,,
558,RIP,,,,
147,CRV,,,,
285,HIB,,,,
259,GMP,,,,
317,JAS,,,,
138,COR,,,,
395,MAR,,,,
169,DEB,,,,
672,TYP,,,,
135,COM,,,,
326,JIM,,,,
611,SMU,,,,
670,TWI,,,,
724,WOR,,,,
420,MOO,,,,
494,PIC,,,,
136,COO,,,,
288,HKI,,,,
215,FAT,,,,
674,UHF,,,,
223,FLI,,,,
737,ZIP,,,,
622,SQU,,,,
454,NIC,,,,
487,PEG,,,,
587,SHC,,,,
595,SKF,,,,
630,SUR,,,,
531,PUC,,,,
324,JFR,,,,
338,JOY,,,,
320,JBO,,,,
88,BSS,,,,
512,POO,,,,
368,LAN,,,,
341,JSE,,,,
296,HRA,,,,
171,DEM,,,,
368,LAN,,,,
102,BYT,,,,
324,JFR,,,,
338,JOY,,,,
320,JBO,,,,
304,IBX,,,,
436,MUN,,,,
578,SCA,,,,
131,COD,,,,
169,DEB,,,,
672,TYP,,,,
135,COM,,,,
326,JIM,,,,
611,SMU,,,,
670,TWI,,,,
263,GOO,,,,
298,HRS,,,,
395,MAR,,,,
278,HAR,,,,
206,EQU,,,,
609,SMO,,,,
531,PUC,,,,
630,SUR,,,,
378,LIC,,,,
494,PIC,,,,
420,MOO,,,,
512,POO,,,,
161,DAG,,,,
380,LIN,,,,
683,VBE,,,,
368,LAN,,,,
587,SHC,,,,
409,MIN,,,,
622,SQU,,,,
674,UHF,,,,
426,MRS,,,,
609,SMO,,,,
199,EDG,,,,
324,JFR,,,,
29,ASH,,,,
274,GUM,,,,
219,FEA,,,,
462,NOO,,,,
458,NIT,,,,
601,SLI,,,,
138,COR,,,,
722,WOM,,,,
147,CRV,,,,
307,IND,,,,
278,HAR,,,,
338,JOY,,,,
41,BAY,,,,
436,MUN,,,,
215,FAT,,,,
487,PEG,,,,
577,SBO,,,,
595,SKF,,,,
288,HKI,,,,
199,EDG,,,,
512,POO,,,,
484,PCT,,,,
677,URC,,,,
284,HHD,,,,
173,DID,,,,
704,WED,,,,
371,LAU,,,,
136,COO,,,,
324,JFR,,,,
494,PIC,,,,
29,ASH,,,,
461,NOG,,,,
306,IMP,,,,
257,GIG,,,,
105,CAP,,,,
484,PCT,,,,
284,HHD,,,,
199,EDG,,,,
426,MRS,,,,
558,RIP,,,,
147,CRV,,,,
285,HIB,,,,
395,MAR,,,,
674,UHF,,,,
223,FLI,,,,
595,SKF,,,,
136,COO,,,,
677,URC,,,,
341,JSE,,,,
278,HAR,,,,
409,MIN,,,,
324,JFR,,,,
320,JBO,,,,
263,GOO,,,,
435,MUM,,,,
558,RIP,,,,
285,HIB,,,,
422,MOZ,,,,
729,WYL,,,,
298,HRS,,,,
390,LUC,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
421,MOU,,,,
674,UHF,,,,
531,PUC,,,,
324,JFR,,,,
223,FLI,,,,
378,LIC,,,,
487,PEG,,,,
426,MRS,,,,
320,JBO,,,,
88,BSS,,,,
630,SUR,,,,
338,JOY,,,,
341,JSE,,,,
587,SHC,,,,
371,LAU,,,,
512,POO,,,,
484,PCT,,,,
284,HHD,,,,
102,BYT,,,,
278,HAR,,,,
131,COD,,,,
301,HUL,,,,
265,GRB,,,,
147,CRV,,,,
259,GMP,,,,
395,MAR,,,,
257,GIG,,,,
213,FAL,,,,
32,ATH,,,,
304,IBX,,,,
125,CLO,,,,
510,POL,,,,
235,FRN,,,,
406,MGL,,,,
467,OCT,,,,
530,PUB,,,,
704,WED,,,,
409,MIN,,,,
288,HKI,,,,
622,SQU,,,,
215,FAT,,,,
454,NIC,,,,
253,GHA,,,,
494,PIC,,,,
577,SBO,,,,
595,SKF,,,,
661,TRY,,,,
41,BAY,,,,
284,HHD,,,,
512,POO,,,,
487,PEG,,,,
558,RIP,,,,
587,SHC,,,,
595,SKF,,,,
622,SQU,,,,
436,MUN,,,,
511,PON,,,,
419,MOG,,,,
109,CEB,,,,
537,QUA,,,,
729,WYL,,,,
421,MOU,,,,
620,SPO,,,,
338,JOY,,,,
378,LIC,,,,
88,BSS,,,,
512,POO,,,,
368,LAN,,,,
199,EDG,,,,
572,SAS,,,,
609,SMO,,,,
253,GHA,,,,
704,WED,,,,
287,HII,,,,
550,REA,,,,
509,POI,,,,
681,VAM,,,,
454,NIC,,,,
531,PUC,,,,
494,PIC,,,,
719,WNG,,,,
513,POS,,,,
494,PIC,,,,
630,SUR,,,,
587,SHC,,,,
194,DWE,,,,
199,EDG,,,,
320,JBO,,,,
353,KIT,,,,
259,GMP,,,,
512,POO,,,,
698,WAM,,,,
577,SBO,,,,
622,SQU,,,,
609,SMO,,,,
288,HKI,,,,
215,FAT,,,,
601,SLI,,,,
253,GHA,,,,
462,NOO,,,,
171,DEM,,,,
138,COR,,,,
371,LAU,,,,
458,NIT,,,,
661,TRY,,,,
667,TUK,,,,
257,GIG,,,,
512,POO,,,,
136,COO,,,,
609,SMO,,,,
484,PCT,,,,
677,URC,,,,
341,JSE,,,,
577,SBO,,,,
288,HKI,,,,
698,WAM,,,,
454,NIC,,,,
531,PUC,,,,
324,JFR,,,,
630,SUR,,,,
378,LIC,,,,
494,PIC,,,,
88,BSS,,,,
587,SHC,,,,
338,JOY,,,,
194,DWE,,,,
704,WED,,,,
102,BYT,,,,
203,ELW,,,,
315,JAK,,,,
697,WAC,,,,
368,LAN,,,,
284,HHD,,,,
603,SLO,,,,
426,MRS,,,,
409,MIN,,,,
215,FAT,,,,
674,UHF,,,,
511,PON,,,,
306,IMP,,,,
419,MOG,,,,
596,SKI,,,,
79,BOL,,,,
481,PAS,,,,
109,CEB,,,,
170,DEE,,,,
537,QUA,,,,
407,MID,,,,
435,MUM,,,,
595,SKF,,,,
320,JBO,,,,
420,MOO,,,,
378,LIC,,,,
587,SHC,,,,
320,JBO,,,,
458,NIT,,,,
185,DOZ,,,,
41,BAY,,,,
138,COR,,,,
368,LAN,,,,
278,HAR,,,,
287,HII,,,,
390,LUC,,,,
550,REA,,,,
509,POI,,,,
324,JFR,,,,
681,VAM,,,,
203,ELW,,,,
136,COO,,,,
577,SBO,,,,
595,SKF,,,,
288,HKI,,,,
285,HIB,,,,
395,MAR,,,,
577,SBO,,,,
288,HKI,,,,
171,DEM,,,,
617,SPE,,,,
630,SUR,,,,
587,SHC,,,,
353,KIT,,,,
253,GHA,,,,
531,PUC,,,,
494,PIC,,,,
587,SHC,,,,
80,BOM,,,,
656,TOQ,,,,
635,TAF,,,,
160,CZA,,,,
265,GRB,,,,
585,SEV,,,,
607,SME,,,,
171,DEM,,,,
704,WED,,,,
259,GMP,,,,
512,POO,,,,
353,KIT,,,,
426,MRS,,,,
324,JFR,,,,
320,JBO,,,,
64,BLK,,,,
390,LUC,,,,
59,BJA,,,,
37,BAM,,,,
95,BUM,,,,
531,PUC,,,,
338,JOY,,,,
378,LIC,,,,
171,DEM,,,,
278,HAR,,,,
268,GRG,,,,
630,SUR,,,,
185,DOZ,,,,
595,SKF,,,,
88,BSS,,,,
458,NIT,,,,
138,COR,,,,
105,CAP,,,,
70,BLY,,,,
136,COO,,,,
609,SMO,,,,
368,LAN,,,,
677,URC,,,,
494,PIC,,,,
288,HKI,,,,
265,GRB,,,,
61,BLB,,,,
424,MRL,,,,
260,GNA,,,,
697,WAC,,,,
254,GHE,,,,
454,NIC,,,,
296,HRA,,,,
313,JAG,,,,
236,FRO,,,,
117,CHM,,,,
572,SAS,,,,
628,SUM,,,,
325,JIG,,,,
171,DEM,,,,
353,KIT,,,,
278,HAR,,,,
622,SQU,,,,
390,LUC,,,,
215,FAT,,,,
674,UHF,,,,
630,SUR,,,,
378,LIC,,,,
136,COO,,,,
609,SMO,,,,
487,PEG,,,,
677,URC,,,,
341,JSE,,,,
494,PIC,,,,
595,SKF,,,,
288,HKI,,,,
620,SPO,,,,
737,ZIP,,,,
215,FAT,,,,
171,DEM,,,,
453,NIB,,,,
366,KWI,,,,
223,FLI,,,,
90,BTS,,,,
193,DUR,,,,
622,SQU,,,,
487,PEG,,,,
338,JOY,,,,
88,BSS,,,,
393,MAC,,,,
531,PUC,,,,
601,SLI,,,,
131,COD,,,,
185,DOZ,,,,
160,CZA,,,,
163,DAL,,,,
530,PUB,,,,
333,JMY,,,,
722,WOM,,,,
109,CEB,,,,
677,URC,,,,
378,LIC,,,,
88,BSS,,,,
199,EDG,,,,
320,JBO,,,,
609,SMO,,,,
368,LAN,,,,
265,GRB,,,,
341,JSE,,,,
531,PUC,,,,
587,SHC,,,,
131,COD,,,,
700,WAR,,,,
211,EXF,,,,
266,GRC,,,,
67,BLO,,,,
330,JLT,,,,
716,WLL,,,,
441,MYB,,,,
23,ARG,,,,
260,GNA,,,,
254,GHE,,,,
102,BYT,,,,
284,HHD,,,,
278,HAR,,,,
704,WED,,,,
235,FRN,,,,
406,MGL,,,,
467,OCT,,,,
737,ZIP,,,,
333,JMY,,,,
655,TOL,,,,
82,BRA,,,,
71,BMB,,,,
129,CMO,,,,
424,MRL,,,,
693,VOR,,,,
89,BTP,,,,
316,JAL,,,,
390,LUC,,,,
338,JOY,,,,
494,PIC,,,,
136,COO,,,,
324,JFR,,,,
199,EDG,,,,
335,JNI,,,,
597,SKR,,,,
59,BJA,,,,
37,BAM,,,,
601,SLI,,,,
630,SUR,,,,
512,POO,,,,
378,LIC,,,,
487,PEG,,,,
595,SKF,,,,
88,BSS,,,,
395,MAR,,,,
609,SMO,,,,
368,LAN,,,,
484,PCT,,,,
284,HHD,,,,
603,SLO,,,,
426,MRS,,,,
102,BYT,,,,
307,IND,,,,
278,HAR,,,,
317,JAS,,,,
95,BUM,,,,
456,NIP,,,,
661,TRY,,,,
667,TUK,,,,
125,CLO,,,,
41,BAY,,,,
453,NIB,,,,
96,BUS,,,,
583,SCU,,,,
311,JAA,,,,
716,WLL,,,,
683,VBE,,,,
94,BUL,,,,
243,GAB,,,,
90,BTS,,,,
127,CLV,,,,
268,GRG,,,,
420,MOO,,,,
462,NOO,,,,
630,SUR,,,,
454,NIC,,,,
531,PUC,,,,
324,JFR,,,,
338,JOY,,,,
378,LIC,,,,
587,SHC,,,,
609,SMO,,,,
494,PIC,,,,
595,SKF,,,,
320,JBO,,,,
88,BSS,,,,
609,SMO,,,,
368,LAN,,,,
105,CAP,,,,
324,JFR,,,,
426,MRS,,,,
531,PUC,,,,
